To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

45K090--White R. nr Plain

DATE         TIME    FLOW (cfs)   QUALITY
12/08/2009   00:00      No Data       250
12/09/2009   00:00      No Data       250
12/10/2009   00:00      No Data       250
12/11/2009   00:00      No Data       250
12/12/2009   00:00      No Data       250
12/13/2009   00:00      No Data       250
12/14/2009   00:00      No Data       250
12/15/2009   00:00      No Data       250
12/16/2009   00:00      No Data       250
12/17/2009   00:00      No Data       250
12/18/2009   00:00          240        50
12/19/2009   00:00          250        50
12/20/2009   00:00          276        50
12/21/2009   00:00          276        82
12/22/2009   00:00          250        50
12/23/2009   00:00          234        50
12/24/2009   00:00          226        50
12/25/2009   00:00          218        50
12/26/2009   00:00      No Data       250
12/27/2009   00:00      No Data       250
12/28/2009   00:00      No Data       250
12/29/2009   00:00      No Data       250
12/30/2009   00:00      No Data       250
12/31/2009   00:00      No Data       250
01/01/2010   00:00      No Data       250
01/02/2010   00:00      No Data       250
01/03/2010   00:00      No Data       250
01/04/2010   00:00          203        50
01/05/2010   00:00          211        50
01/06/2010   00:00          229        50
01/07/2010   00:00          205        50
01/08/2010   00:00          200        50
01/09/2010   00:00          199        50
01/10/2010   00:00          191        50
01/11/2010   00:00          195        50
01/12/2010   00:00          192        82
01/13/2010   00:00          219         1
01/14/2010   00:00          231         1
01/15/2010   00:00          238         1
01/16/2010   00:00          236         1
01/17/2010   00:00          228         1
01/18/2010   00:00          225         1
01/19/2010   00:00          223         1
01/20/2010   00:00          227         1
01/21/2010   00:00          230         1
01/22/2010   00:00          224         1
01/23/2010   00:00          217         1
01/24/2010   00:00          215         1
01/25/2010   00:00          217         1
01/26/2010   00:00          209         1
01/27/2010   00:00          205         1
01/28/2010   00:00          203         1
01/29/2010   00:00          200         1
01/30/2010   00:00          201         1
01/31/2010   00:00          195         1
02/01/2010   00:00          191         1
02/02/2010   00:00          190         1
02/03/2010   00:00          187         1
02/04/2010   00:00          184         1
02/05/2010   00:00          189         1
02/06/2010   00:00          185         1
02/07/2010   00:00          183         1
02/08/2010   00:00          182         1
02/09/2010   00:00          181        82
02/10/2010   00:00          179         1
02/11/2010   00:00          183         1
02/12/2010   00:00          189         1
02/13/2010   00:00          196         1
02/14/2010   00:00          209         1
02/15/2010   00:00          207         1
02/16/2010   00:00          214         1
02/17/2010   00:00          213         1
02/18/2010   00:00          211         1
02/19/2010   00:00          212         1
02/20/2010   00:00          212         1
02/21/2010   00:00          213         1
02/22/2010   00:00          216         1
02/23/2010   00:00          221         1
02/24/2010   00:00          223         1
02/25/2010   00:00          221         1
02/26/2010   00:00          226         1
02/27/2010   00:00          227         1
02/28/2010   00:00          232         1
03/01/2010   00:00          237         1
03/02/2010   00:00          248         1
03/03/2010   00:00          279         1
03/04/2010   00:00          294         1
03/05/2010   00:00          297         1
03/06/2010   00:00          304         1
03/07/2010   00:00          317         1
03/08/2010   00:00          317         1
03/09/2010   00:00          313         1
03/10/2010   00:00          306         1
03/11/2010   00:00          303         1
03/12/2010   00:00          301         1
03/13/2010   00:00          288         1
03/14/2010   00:00          278         1
03/15/2010   00:00          275         1
03/16/2010   00:00          280         1
03/17/2010   00:00          286         1
03/18/2010   00:00          281         1
03/19/2010   00:00          281         1
03/20/2010   00:00          284         1
03/21/2010   00:00          300         1
03/22/2010   00:00          320         1
03/23/2010   00:00          323         1
03/24/2010   00:00          336        82
03/25/2010   00:00          357         1
03/26/2010   00:00          369         1
03/27/2010   00:00          369         1
03/28/2010   00:00          380         1
03/29/2010   00:00          431         1
03/30/2010   00:00          412         1
03/31/2010   00:00          392         1
04/01/2010   00:00          382         1
04/02/2010   00:00          375         1
04/03/2010   00:00          363         1
04/04/2010   00:00          347         1
04/05/2010   00:00          346         1
04/06/2010   00:00          332         1
04/07/2010   00:00          326         1
04/08/2010   00:00          339         1
04/09/2010   00:00          320         1
04/10/2010   00:00          306         1
04/11/2010   00:00          300         1
04/12/2010   00:00          300         1
04/13/2010   00:00          303         1
04/14/2010   00:00          323         1
04/15/2010   00:00          356         1
04/16/2010   00:00          394         1
04/17/2010   00:00          507         1
04/18/2010   00:00          618         1
04/19/2010   00:00          817        82
04/20/2010   00:00         1200         1
04/21/2010   00:00         1540         1
04/22/2010   00:00         1280         1
04/23/2010   00:00         1150         1
04/24/2010   00:00         1050         1
04/25/2010   00:00          922         1
04/26/2010   00:00          856         1
04/27/2010   00:00         1010         1
04/28/2010   00:00          993         1
04/29/2010   00:00          888         1
04/30/2010   00:00          823         1
05/01/2010   00:00          793         1
05/02/2010   00:00          758         1
05/03/2010   00:00          812         1
05/04/2010   00:00          717         1
05/05/2010   00:00          665         1
05/06/2010   00:00          625         1
05/07/2010   00:00          613         1
05/08/2010   00:00          592         1
05/09/2010   00:00          604         1
05/10/2010   00:00          631         1
05/11/2010   00:00          659         1
05/12/2010   00:00          897         1
05/13/2010   00:00         1140         1
05/14/2010   00:00         1400         1
05/15/2010   00:00         1840         1
05/16/2010   00:00         2340         1
05/17/2010   00:00         3090         1
05/18/2010   00:00         3330         1
05/19/2010   00:00         2820         1
05/20/2010   00:00         2630         1
05/21/2010   00:00         1870         1
05/22/2010   00:00         1520         1
05/23/2010   00:00         1320         1
05/24/2010   00:00         1200         1
05/25/2010   00:00         1110         1
05/26/2010   00:00         1350         1
05/27/2010   00:00         1570         1
05/28/2010   00:00         1820         1
05/29/2010   00:00         1740         1
05/30/2010   00:00         1730         1
05/31/2010   00:00         2090         1
06/01/2010   00:00         2250         1
06/02/2010   00:00         2970         1
06/03/2010   00:00         3490         1
06/04/2010   00:00         2720         1
06/05/2010   00:00         2380         1
06/06/2010   00:00         2380         1
06/07/2010   00:00         2580         1
06/08/2010   00:00         2590         1
06/09/2010   00:00         2860         1
06/10/2010   00:00         2610         1
06/11/2010   00:00         2620         1
06/12/2010   00:00         2830         1
06/13/2010   00:00         3320         1
06/14/2010   00:00         3210         1
06/15/2010   00:00         2540         1
06/16/2010   00:00         2010        82
06/17/2010   00:00         1850         1
06/18/2010   00:00         1850         1
06/19/2010   00:00         2140         1
06/20/2010   00:00         2580         1
06/21/2010   00:00         2770         1
06/22/2010   00:00         2760         1
06/23/2010   00:00         3070         1
06/24/2010   00:00         3250         1
06/25/2010   00:00         3220         1
06/26/2010   00:00         2940         1
06/27/2010   00:00         2640         1
06/28/2010   00:00         2850         1
06/29/2010   00:00         2750         1
06/30/2010   00:00         2150         1
07/01/2010   00:00         1760         1
07/02/2010   00:00         1510         1
07/03/2010   00:00         1480         1
07/04/2010   00:00         1510         1
07/05/2010   00:00         1540         1
07/06/2010   00:00         1720         1
07/07/2010   00:00         2060         1
07/08/2010   00:00         2450         1
07/09/2010   00:00         2770         1
07/10/2010   00:00         3050         1
07/11/2010   00:00         3120         1
07/12/2010   00:00         2630         1
07/13/2010   00:00         1750         1
07/14/2010   00:00         1500         1
07/15/2010   00:00         1690         1
07/16/2010   00:00         1750         1
07/17/2010   00:00         1710         1
07/18/2010   00:00         1650         1
07/19/2010   00:00         1540        82
07/20/2010   00:00         1450         1
07/21/2010   00:00         1400         1
07/22/2010   00:00         1410         1
07/23/2010   00:00         1250         1
07/24/2010   00:00         1260         1
07/25/2010   00:00         1220         1
07/26/2010   00:00         1130         1
07/27/2010   00:00         1090         1
07/28/2010   00:00         1150         1
07/29/2010   00:00         1050         1
07/30/2010   00:00          866         1
07/31/2010   00:00          854         1
08/01/2010   00:00          988         1
08/02/2010   00:00          845         1
08/03/2010   00:00          871         1
08/04/2010   00:00         1110         1
08/05/2010   00:00          886         1
08/06/2010   00:00          830         1
08/07/2010   00:00          772         1
08/08/2010   00:00          694         1
08/09/2010   00:00          628         1
08/10/2010   00:00          565         1
08/11/2010   00:00          522         1
08/12/2010   00:00          537         1
08/13/2010   00:00          546         1
08/14/2010   00:00          494         1
08/15/2010   00:00          495         1
08/16/2010   00:00          501         1
08/17/2010   00:00          484         1
08/18/2010   00:00          445         1
08/19/2010   00:00          427         1
08/20/2010   00:00          374         1
08/21/2010   00:00          327         1
08/22/2010   00:00          303         1
08/23/2010   00:00          288         1
08/24/2010   00:00          276         1
08/25/2010   00:00          290         1
08/26/2010   00:00          306         1
08/27/2010   00:00          295         1
08/28/2010   00:00          252         1
08/29/2010   00:00          229         1
08/30/2010   00:00          218         1
08/31/2010   00:00          237         1
09/01/2010   00:00          399        82
09/02/2010   00:00          272         1
09/03/2010   00:00          250         1
09/04/2010   00:00          263         1
09/05/2010   00:00          240         1
09/06/2010   00:00          228         1
09/07/2010   00:00          421         1
09/08/2010   00:00          330         1
09/09/2010   00:00          314         1
09/10/2010   00:00          274         1
09/11/2010   00:00          245         1
09/12/2010   00:00          257         1
09/13/2010   00:00          310         1
09/14/2010   00:00          270         1
09/15/2010   00:00          258         1
09/16/2010   00:00          284         1
09/17/2010   00:00          354         1
09/18/2010   00:00          507         1
09/19/2010   00:00          769         1
09/20/2010   00:00          792         1
09/21/2010   00:00          681         1
09/22/2010   00:00          467         1
09/23/2010   00:00          405         1
09/24/2010   00:00          450         1
09/25/2010   00:00          373         1
09/26/2010   00:00          411         1
09/27/2010   00:00          462         1
09/28/2010   00:00          691         1
09/29/2010   00:00          503         1
09/30/2010   00:00          390         1

Quality Codes Key:
1 - Good quality REVIEWED data
50 - Estimated data
82 - Linear interpolation across gap in records.
250 - Ice impacted data (will not be reported)
