To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

45K090--White R. nr Plain

DATE         TIME    FLOW (cfs)   QUALITY
01/04/2006   00:00          402        50
01/05/2006   00:00          390        50
01/06/2006   00:00          553        50
01/07/2006   00:00          663        50
01/08/2006   00:00          595        50
01/09/2006   00:00          579        50
01/10/2006   00:00          622        50
01/11/2006   00:00          670        50
01/12/2006   00:00          621        50
01/13/2006   00:00          588        50
01/14/2006   00:00          540        50
01/15/2006   00:00          500        50
01/16/2006   00:00          478        50
01/17/2006   00:00          449        50
01/18/2006   00:00          428        77
01/19/2006   00:00          399        77
01/20/2006   00:00          389        77
01/21/2006   00:00          359        77
01/22/2006   00:00          330        77
01/23/2006   00:00          310        77
01/24/2006   00:00          293        77
01/25/2006   00:00          281        77
01/26/2006   00:00          270        77
01/27/2006   00:00      No Data       250
01/28/2006   00:00      No Data       250
01/29/2006   00:00      No Data       250
01/30/2006   00:00      No Data       250
01/31/2006   00:00      No Data       250
02/01/2006   00:00      No Data       250
02/02/2006   00:00          283        50
02/03/2006   00:00          277        50
02/04/2006   00:00          286        50
02/05/2006   00:00          281        50
02/06/2006   00:00          268        50
02/07/2006   00:00          262        50
02/08/2006   00:00          257        50
02/09/2006   00:00          250        50
02/10/2006   00:00          241        50
02/11/2006   00:00          232        50
02/12/2006   00:00          230        50
02/13/2006   00:00          228        50
02/14/2006   00:00          224        50
02/15/2006   00:00      No Data       250
02/16/2006   00:00      No Data       250
02/17/2006   00:00      No Data       250
02/18/2006   00:00      No Data       250
02/19/2006   00:00      No Data       250
02/20/2006   00:00      No Data       250
02/21/2006   00:00          203        50
02/22/2006   00:00          196        50
02/23/2006   00:00          210        50
02/24/2006   00:00          195        50
02/25/2006   00:00          187        50
02/26/2006   00:00          188        50
02/27/2006   00:00          193        50
02/28/2006   00:00          209        50
03/01/2006   00:00          196        50
03/02/2006   00:00          197        50
03/03/2006   00:00          190         1
03/04/2006   00:00          187         1
03/05/2006   00:00          185         1
03/06/2006   00:00          185         1
03/07/2006   00:00          186         1
03/08/2006   00:00          191         1
03/09/2006   00:00          188         1
03/10/2006   00:00          182         1
03/11/2006   00:00          177         1
03/12/2006   00:00          172         1
03/13/2006   00:00          169         1
03/14/2006   00:00          170         1
03/15/2006   00:00          167         1
03/16/2006   00:00          168         1
03/17/2006   00:00          166         1
03/18/2006   00:00          164         1
03/19/2006   00:00          161         1
03/20/2006   00:00          165         1
03/21/2006   00:00          166         1
03/22/2006   00:00          168         1
03/23/2006   00:00          176         1
03/24/2006   00:00          204         1
03/25/2006   00:00          223         1
03/26/2006   00:00          218         1
03/27/2006   00:00          219         1
03/28/2006   00:00          228         1
03/29/2006   00:00          241         1
03/30/2006   00:00          263         1
03/31/2006   00:00          278         1
04/01/2006   00:00          312         1
04/02/2006   00:00          314         1
04/03/2006   00:00          316         1
04/04/2006   00:00          332         1
04/05/2006   00:00          377         1
04/06/2006   00:00          441         1
04/07/2006   00:00          476         1
04/08/2006   00:00          499         1
04/09/2006   00:00          551         1
04/10/2006   00:00          560         1
04/11/2006   00:00          585         1
04/12/2006   00:00          638         1
04/13/2006   00:00          662         1
04/14/2006   00:00          670         1
04/15/2006   00:00          646         1
04/16/2006   00:00          597         1
04/17/2006   00:00          550         1
04/18/2006   00:00          528         1
04/19/2006   00:00          539         1
04/20/2006   00:00          605         1
04/21/2006   00:00          789         1
04/22/2006   00:00          799         1
04/23/2006   00:00          838         1
04/24/2006   00:00          936         1
04/25/2006   00:00         1070         1
04/26/2006   00:00         1200         1
04/27/2006   00:00         1160         1
04/28/2006   00:00         1530         1
04/29/2006   00:00         2070         1
04/30/2006   00:00         2070         1
05/01/2006   00:00         1760         1
05/02/2006   00:00         1450         1
05/03/2006   00:00         1300         1
05/04/2006   00:00         1320         1
05/05/2006   00:00         1480         1
05/06/2006   00:00         1600         1
05/07/2006   00:00         1510         1
05/08/2006   00:00         1430         1
05/09/2006   00:00         1280         1
05/10/2006   00:00         1260         1
05/11/2006   00:00         1350         1
05/12/2006   00:00         1320         1
05/13/2006   00:00         1220         1
05/14/2006   00:00         1300         1
05/15/2006   00:00         1870         1
05/16/2006   00:00         3370         1
05/17/2006   00:00         5250        10
05/18/2006   00:00         6440        10
05/19/2006   00:00         6020        10
05/20/2006   00:00         5360         1
05/21/2006   00:00         4330         1
05/22/2006   00:00         3960         1
05/23/2006   00:00         4030         1
05/24/2006   00:00         3480         1
05/25/2006   00:00         3130         1
05/26/2006   00:00         2720         1
05/27/2006   00:00         2270         1
05/28/2006   00:00         2040         1
05/29/2006   00:00         2030         1
05/30/2006   00:00         2120         1
05/31/2006   00:00         2260         1
06/01/2006   00:00         3080         1
06/02/2006   00:00         4310         1
06/03/2006   00:00         4120         1
06/04/2006   00:00         3870         1
06/05/2006   00:00         4140         1
06/06/2006   00:00         3670         1
06/07/2006   00:00         3630         1
06/08/2006   00:00         3740         1
06/09/2006   00:00         2960         1
06/10/2006   00:00         2660         1
06/11/2006   00:00         2480         1
06/12/2006   00:00         2950         1
06/13/2006   00:00         4090         1
06/14/2006   00:00         3090         1
06/15/2006   00:00         2680         1
06/16/2006   00:00         2540         1
06/17/2006   00:00         2630         1
06/18/2006   00:00         2230         1
06/19/2006   00:00         2040         1
06/20/2006   00:00         1850         1
06/21/2006   00:00         1880         1
06/22/2006   00:00         1900         1
06/23/2006   00:00         1950         1
06/24/2006   00:00         2210         1
06/25/2006   00:00         2910         1
06/26/2006   00:00         3660         1
06/27/2006   00:00         3940         1
06/28/2006   00:00         3220         1
06/29/2006   00:00         2450         1
06/30/2006   00:00         2130         1
07/01/2006   00:00         2160         1
07/02/2006   00:00         2170         1
07/03/2006   00:00         2380         1
07/04/2006   00:00         2600         1
07/05/2006   00:00         2570         1
07/06/2006   00:00         2110         1
07/07/2006   00:00         1580         1
07/08/2006   00:00         1380         1
07/09/2006   00:00         1480         1
07/10/2006   00:00         1540         1
07/11/2006   00:00         1240         1
07/12/2006   00:00         1060         1
07/13/2006   00:00         1150         1
07/14/2006   00:00          998         1
07/15/2006   00:00          943         1
07/16/2006   00:00          863         1
07/17/2006   00:00          822         1
07/18/2006   00:00          763         1
07/19/2006   00:00          738         1
07/20/2006   00:00          756         1
07/21/2006   00:00          906         1
07/22/2006   00:00          993         1
07/23/2006   00:00         1060         1
07/24/2006   00:00         1010         1
07/25/2006   00:00          866         1
07/26/2006   00:00          790         1
07/27/2006   00:00          758         1
07/28/2006   00:00          690         1
07/29/2006   00:00          584         1
07/30/2006   00:00          508         1
07/31/2006   00:00          424         1
08/01/2006   00:00          381         1
08/02/2006   00:00          372         1
08/03/2006   00:00          369         1
08/04/2006   00:00          368         1
08/05/2006   00:00          357         1
08/06/2006   00:00          361         1
08/07/2006   00:00          367         1
08/08/2006   00:00          363         1
08/09/2006   00:00          367         1
08/10/2006   00:00          340         1
08/11/2006   00:00          308         1
08/12/2006   00:00          301         1
08/13/2006   00:00          293         1
08/14/2006   00:00          308         1
08/15/2006   00:00          325         1
08/16/2006   00:00          300         1
08/17/2006   00:00          262         1
08/18/2006   00:00          259         1
08/19/2006   00:00          262         1
08/20/2006   00:00          251         1
08/21/2006   00:00          241        50
08/22/2006   00:00          267        50
08/23/2006   00:00          253        50
08/24/2006   00:00          220        50
08/25/2006   00:00          223        50
08/26/2006   00:00          224        50
08/27/2006   00:00          224        50
08/28/2006   00:00          213        50
08/29/2006   00:00          215        50
08/30/2006   00:00          176        50
08/31/2006   00:00          155        50
09/01/2006   00:00          133        50
09/02/2006   00:00          134        50
09/03/2006   00:00          146        50
09/04/2006   00:00          168        50
09/05/2006   00:00          192         1
09/06/2006   00:00          192         1
09/07/2006   00:00          187         1
09/08/2006   00:00          186        50
09/09/2006   00:00          182        50
09/10/2006   00:00          152        50
09/11/2006   00:00          146        50
09/12/2006   00:00          150        50
09/13/2006   00:00          147        50
09/14/2006   00:00          122        50
09/15/2006   00:00          120        50
09/16/2006   00:00          104        50
09/17/2006   00:00         88.3        50
09/18/2006   00:00          123         8
09/19/2006   00:00          138         1
09/20/2006   00:00         98.0         1
09/21/2006   00:00          111         1
09/22/2006   00:00          116         1
09/23/2006   00:00          107        50
09/24/2006   00:00          106        50
09/25/2006   00:00          104        50
09/26/2006   00:00          104        50
09/27/2006   00:00          112        50
09/28/2006   00:00          122        50
09/29/2006   00:00          115        50
09/30/2006   00:00          105        50

Quality Codes Key:
1 - Good quality REVIEWED data
8 - Below rating
10 - Above rating, but within 2x
77 - Estimated from another station, same variable
250 - Ice impacted data (will not be reported)
