To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

45K090--White R. nr Plain

DATE         TIME    FLOW (cfs)   QUALITY
12/13/2011   00:00          242         1
12/14/2011   00:00          207        82
12/15/2011   00:00          171        82
12/16/2011   00:00          169         1
12/17/2011   00:00          165         1
12/18/2011   00:00          166         1
12/19/2011   00:00          161         1
12/20/2011   00:00          158         1
12/21/2011   00:00          155         1
12/22/2011   00:00          142         1
12/23/2011   00:00          188         1
12/24/2011   00:00          160         1
12/25/2011   00:00          157         1
12/26/2011   00:00          149         1
12/27/2011   00:00          152         1
12/28/2011   00:00          340         1
12/29/2011   00:00          450         1
12/30/2011   00:00          360         1
12/31/2011   00:00          313         1
01/01/2012   00:00          296         1
01/02/2012   00:00          286         1
01/03/2012   00:00          278         1
01/04/2012   00:00          274         1
01/05/2012   00:00          372         1
01/06/2012   00:00          325         1
01/07/2012   00:00          304         1
01/08/2012   00:00          294         1
01/09/2012   00:00          287         1
01/10/2012   00:00          284         1
01/11/2012   00:00          270         1
01/12/2012   00:00      No Data       250
01/13/2012   00:00      No Data       250
01/14/2012   00:00      No Data       250
01/15/2012   00:00      No Data       250
01/16/2012   00:00      No Data       250
01/17/2012   00:00      No Data       250
01/18/2012   00:00      No Data       250
01/19/2012   00:00      No Data       250
01/20/2012   00:00      No Data       250
01/21/2012   00:00      No Data       250
01/22/2012   00:00      No Data       250
01/23/2012   00:00      No Data       250
01/24/2012   00:00      No Data       250
01/25/2012   00:00      No Data       250
01/26/2012   00:00      No Data       250
01/27/2012   00:00      No Data       250
01/28/2012   00:00      No Data       250
01/29/2012   00:00      No Data       250
01/30/2012   00:00          401        50
01/31/2012   00:00          319        50
02/01/2012   00:00          300        50
02/02/2012   00:00          282        50
02/03/2012   00:00          273        50
02/04/2012   00:00          265        50
02/05/2012   00:00          258        50
02/06/2012   00:00          251        50
02/07/2012   00:00          246        50
02/08/2012   00:00          241        50
02/09/2012   00:00          235        50
02/10/2012   00:00          229        50
02/11/2012   00:00          224        50
02/12/2012   00:00          219        50
02/13/2012   00:00          213        50
02/14/2012   00:00          209        50
02/15/2012   00:00          205        50
02/16/2012   00:00          203        50
02/17/2012   00:00          200        50
02/18/2012   00:00          205        50
02/19/2012   00:00          197        50
02/20/2012   00:00          191        50
02/21/2012   00:00          222        50
02/22/2012   00:00          399        50
02/23/2012   00:00          328        50
02/24/2012   00:00          310        50
02/25/2012   00:00          297        50
02/26/2012   00:00          284        50
02/27/2012   00:00          274        50
02/28/2012   00:00          265         1
02/29/2012   00:00          261         1
03/01/2012   00:00          251         1
03/02/2012   00:00          239         1
03/03/2012   00:00          238         1
03/04/2012   00:00          253         1
03/05/2012   00:00          269         1
03/06/2012   00:00          259        82
03/07/2012   00:00          248         1
03/08/2012   00:00          242         1
03/09/2012   00:00          244         1
03/10/2012   00:00          256         1
03/11/2012   00:00          268         1
03/12/2012   00:00          267         1
03/13/2012   00:00          260         1
03/14/2012   00:00          255         1
03/15/2012   00:00          257         1
03/16/2012   00:00          263         1
03/17/2012   00:00          254         1
03/18/2012   00:00          241         1
03/19/2012   00:00          233         1
03/20/2012   00:00          237         1
03/21/2012   00:00          225         1
03/22/2012   00:00          220         1
03/23/2012   00:00          213         1
03/24/2012   00:00          209         1
03/25/2012   00:00          207         1
03/26/2012   00:00          205         1
03/27/2012   00:00          204         1
03/28/2012   00:00          208         1
03/29/2012   00:00          233         1
03/30/2012   00:00          278         1
03/31/2012   00:00          276         1
04/01/2012   00:00          264         1
04/02/2012   00:00          257         1
04/03/2012   00:00          257         1
04/04/2012   00:00          254         1
04/05/2012   00:00          251         1
04/06/2012   00:00          249         1
04/07/2012   00:00          245         1
04/08/2012   00:00          248         1
04/09/2012   00:00          257         1
04/10/2012   00:00          299         1
04/11/2012   00:00          353         1
04/12/2012   00:00          430         1
04/13/2012   00:00          477         1
04/14/2012   00:00          523         1
04/15/2012   00:00          538         1
04/16/2012   00:00          598         1
04/17/2012   00:00          612         1
04/18/2012   00:00          606         1
04/19/2012   00:00          609         1
04/20/2012   00:00          882         1
04/21/2012   00:00         1000         1
04/22/2012   00:00         1290         1
04/23/2012   00:00         2230         1
04/24/2012   00:00         2990         1
04/25/2012   00:00         2910         1
04/26/2012   00:00         3080         1
04/27/2012   00:00         2490         1
04/28/2012   00:00         2020         1
04/29/2012   00:00         1920         1
04/30/2012   00:00         2010         1
05/01/2012   00:00         1870         1
05/02/2012   00:00         1620         1
05/03/2012   00:00         1460         1
05/04/2012   00:00         1320         1
05/05/2012   00:00         1190         1
05/06/2012   00:00         1100         1
05/07/2012   00:00         1150         1
05/08/2012   00:00         1450         1
05/09/2012   00:00         1770         1
05/10/2012   00:00         1560         1
05/11/2012   00:00         1420         1
05/12/2012   00:00         1420         1
05/13/2012   00:00         1670         1
05/14/2012   00:00         2340         1
05/15/2012   00:00         3250         1
05/16/2012   00:00         3560         1
05/17/2012   00:00         3090         1
05/18/2012   00:00         2540         1
05/19/2012   00:00         2200         1
05/20/2012   00:00         2130         1
05/21/2012   00:00         2720         1
05/22/2012   00:00         3430         1
05/23/2012   00:00         2740         1
05/24/2012   00:00         2250         1
05/25/2012   00:00         2010         1
05/26/2012   00:00         1930         1
05/27/2012   00:00         2150         1
05/28/2012   00:00         2340         1
05/29/2012   00:00         2260         1
05/30/2012   00:00         2020         1
05/31/2012   00:00         2410         1
06/01/2012   00:00         3380         1
06/02/2012   00:00         4130         1
06/03/2012   00:00         3170         1
06/04/2012   00:00         2590         1
06/05/2012   00:00         2660         1
06/06/2012   00:00         2230         1
06/07/2012   00:00         1890         1
06/08/2012   00:00         1680         1
06/09/2012   00:00         1510         1
06/10/2012   00:00         1450         1
06/11/2012   00:00         1610         1
06/12/2012   00:00         2000         1
06/13/2012   00:00         2620         1
06/14/2012   00:00         2490         1
06/15/2012   00:00         2110         1
06/16/2012   00:00         2300         1
06/17/2012   00:00         3970         1
06/18/2012   00:00         3650        82
06/19/2012   00:00         2640         1
06/20/2012   00:00         2330         1
06/21/2012   00:00         2640         1
06/22/2012   00:00         3090         1
06/23/2012   00:00         3340         1
06/24/2012   00:00         2870         1
06/25/2012   00:00         2470         1
06/26/2012   00:00         2480         1
06/27/2012   00:00         2140         1
06/28/2012   00:00         2220         1
06/29/2012   00:00         2580         1
06/30/2012   00:00         2880         1
07/01/2012   00:00         3230         1
07/02/2012   00:00         2900         1
07/03/2012   00:00         2580         1
07/04/2012   00:00         2180         1
07/05/2012   00:00         2130         1
07/06/2012   00:00         2410         1
07/07/2012   00:00         3050         1
07/08/2012   00:00         3800         1
07/09/2012   00:00         4600         1
07/10/2012   00:00         4420         1
07/11/2012   00:00         3500         1
07/12/2012   00:00         3390         1
07/13/2012   00:00         3720         1
07/14/2012   00:00         3660         1
07/15/2012   00:00         3500         1
07/16/2012   00:00         2950         1
07/17/2012   00:00         3090         1
07/18/2012   00:00         2910         1
07/19/2012   00:00         2510         1
07/20/2012   00:00         2560         1
07/21/2012   00:00         2190         1
07/22/2012   00:00         1860         1
07/23/2012   00:00         1530         1
07/24/2012   00:00         1280         1
07/25/2012   00:00         1480         1
07/26/2012   00:00         1660         1
07/27/2012   00:00         1680         1
07/28/2012   00:00         1420         1
07/29/2012   00:00         1240         1
07/30/2012   00:00         1220         1
07/31/2012   00:00         1140         1
08/01/2012   00:00         1030         1
08/02/2012   00:00         1010         1
08/03/2012   00:00          965         1
08/04/2012   00:00          978         1
08/05/2012   00:00         1090         1
08/06/2012   00:00         1150         1
08/07/2012   00:00          995         1
08/08/2012   00:00          963         1
08/09/2012   00:00          816         1
08/10/2012   00:00          689         1
08/11/2012   00:00          671         1
08/12/2012   00:00          684         1
08/13/2012   00:00          673         1
08/14/2012   00:00          656         1
08/15/2012   00:00          682         1
08/16/2012   00:00          621         1
08/17/2012   00:00          615         1
08/18/2012   00:00          605         1
08/19/2012   00:00          607         1
08/20/2012   00:00          575         1
08/21/2012   00:00          485         1
08/22/2012   00:00          454         1
08/23/2012   00:00          413         1
08/24/2012   00:00          358         1
08/25/2012   00:00          322         1
08/26/2012   00:00          311         1
08/27/2012   00:00          316         1
08/28/2012   00:00          320         1
08/29/2012   00:00          302         1
08/30/2012   00:00          281         1
08/31/2012   00:00          268         1
09/01/2012   00:00          254         1
09/02/2012   00:00          242         1
09/03/2012   00:00          236         1
09/04/2012   00:00          239         1
09/05/2012   00:00          243         1
09/06/2012   00:00          248         1
09/07/2012   00:00          246         1
09/08/2012   00:00          244         1
09/09/2012   00:00          257         1
09/10/2012   00:00          274         1
09/11/2012   00:00          234         1
09/12/2012   00:00          203         1
09/13/2012   00:00          185         1
09/14/2012   00:00          177         1
09/15/2012   00:00          185         1
09/16/2012   00:00          186         1
09/17/2012   00:00          192         1
09/18/2012   00:00          198         1
09/19/2012   00:00          205         1
09/20/2012   00:00          207         1
09/21/2012   00:00          205         1
09/22/2012   00:00          209         1
09/23/2012   00:00          205         1
09/24/2012   00:00          211         1
09/25/2012   00:00          213         1
09/26/2012   00:00          187         1
09/27/2012   00:00          172         1
09/28/2012   00:00          166         1
09/29/2012   00:00          167         1
09/30/2012   00:00          163         1

Quality Codes Key:
1 - Good quality REVIEWED data
82 - Linear interpolation across gap in records.
250 - Ice impacted data (will not be reported)
