"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"1",0.593333993406331,41.4087408201259,117.70071868587,392.133373888403,12.323343321818,80.0402934138736,66.0013371160375,21.5145226875401,8.31994847010765,22.8921382107808,72.1916200014998,60.3155924517635,2.86195336051206,1.5110480698283,0.863634025945535,0.538135907533428,0.887457404029531,0.920544946287598,1.19069923499264,1.05098115779002,1.21266069076019,1.00949920162832,0.968663918001314,1.40456592389396,1915.14409627084,6527.96854974244,2793.79855856028,4036.08912285091,4954.66974806916,4027.67648169461,5868.22145490313,5094.25463185943,5019.45387492981,5000.24698346985,4958.47618371651,5090.41550468216
"2",0.699485312457862,48.6018086318819,126.559048062641,377.491564078065,6.17970375548521,76.7999740691026,171.940530408163,118.663619451704,4.56645149351221,20.682566289608,119.603366524069,39.5712994559505,2.65075488307256,1.3827865999251,0.736508440723816,0.644831609434406,0.964732846608092,0.89369162747805,0.872314886143329,0.554284989031678,1.57040894958454,1.02031974871291,0.479274298714184,1.06781407387822,4230.28512728328,15955.0045391045,3600.40383750733,3633.15570877442,4995.38517826768,4625.5087156589,4495.88555683932,4795.50965467895,5000.70768761326,5016.42713596198,4883.10710710069,5009.65668918868
"3",3.90295666224918,49.2692051803599,143.878098322308,452.806916588564,11.2077485173689,64.6518186481688,109.040550923677,28.4381145977755,15.7221775466338,21.1149387678437,93.0606584304593,38.1530329661782,2.02033159654407,1.48839026006677,0.735978865018795,0.563656931137731,0.963068875983938,0.895823832325048,0.997552883986147,0.902236749849145,1.07743453821213,1.02837236882512,0.565536475038896,0.953785293079149,4514.70447439217,7520.64158431918,2289.59062081316,3885.36984135256,4969.18441211744,4448.96475444086,5353.64535657489,4890.25920868289,5014.78151008559,5026.50257520709,4897.91506262467,4982.93300125306
"4",2.78197058496662,41.3646428604251,125.569058460925,547.229989570661,11.0608497941575,103.917497898743,74.7549067751145,22.9254433375862,9.82387891514889,18.5084404821698,83.2955186952698,80.6094326022638,2.14990609006155,1.62009053279763,1.14397604299325,0.38808768257046,0.981403905196353,0.717511459805648,1.00770909372939,1.02739078538784,1.13558105262426,1.32957244163844,0.641313435880834,0.645674017801326,4226.83391673528,5807.58767970414,1426.62002390316,4363.10645074782,4992.8961330758,4670.39941384791,5009.58830300954,5052.08407554808,5005.15464018603,4989.04693259585,4950.46476411228,4939.32099307949
"5",3.83071883092116,47.1374244738753,135.590478416047,402.187355812228,7.82413122391177,87.4668885596514,128.69357448545,17.9188211738135,15.180499845349,21.9881880909915,84.3310643918433,70.0033698711313,1.98772195697385,1.52537519665515,0.773127749350645,0.49043556691534,1.07578375112888,0.956150518701055,0.912795881530496,0.929114215139215,1.02366763929553,0.98661275943163,0.842233252884091,0.73267214108909,4737.69571592848,6696.71626715237,3400.17762345233,4290.72108987362,5056.91774205897,4760.29527867276,4641.85069859931,4909.86554701244,5010.20601564448,4986.20300025774,4950.24331645325,4956.33900135124
"6",3.30997853912316,42.9082678041194,111.820269178176,479.223702154586,7.63828317072901,58.2356472131937,127.764980827967,11.3775246731596,4.25658793419621,24.7348827601299,118.962369881787,35.3855483340748,2.00082411007269,1.46652799341814,1.12202236577913,0.534179992914882,1.0131404899984,1.0006391303259,0.92051885857385,1.06119919388496,2.17283173518925,1.1509600170639,0.483918288030087,1.08352241124375,5286.20387510318,8838.27410132822,1258.21747595266,4091.52425531555,5034.62691682841,5016.63211827047,4509.05259826588,5051.64877688713,4968.46208417138,5032.72923862471,4918.16558947738,5020.32813396034
"7",1.79753781184029,28.3125298642831,132.769935115344,428.356506743673,27.5775694583955,46.8867524968053,155.693797123194,30.700245631368,12.2215247825113,36.5830405323242,60.9492041479798,42.2598726969984,2.32464851940532,1.79866792720475,0.705195504106436,0.504702873019878,0.509649854356702,0.986304021816237,0.934144073426252,1.03497230837443,0.495492689533935,1.03338749480273,0.899399010586421,1.05968811425894,5541.9516951096,5004.83040389028,5144.373874433,4825.32845820349,4958.31231918447,4933.09829105799,4870.83166136239,5072.76623080125,4991.89537748188,5030.92029930371,4892.71647284171,5029.06642665671
"8",2.04978661557371,34.7190921665374,119.316198887289,355.052766905824,16.5714740282052,62.5505559638329,266.658923339998,20.2733028114405,6.22201272771494,42.9557905283728,70.3947577855882,73.3774237366416,2.31103403618831,1.6210566369496,0.754590381374768,0.615546737507256,0.949061942674957,1.05108640083187,0.703492768013546,0.968629642721027,1.80566269323682,0.411879437128343,0.730415676147367,0.660266347566005,6275.80827616017,7489.99904735409,2858.77844153247,4289.48216283275,4913.49143060447,5556.82669475735,2596.12796677199,4963.4676900393,5013.50863333484,4963.20069263307,4936.50582354673,4951.02467480908
"9",2.69429148059595,35.5463070445857,124.407272212565,448.516028085595,7.54942859951189,66.2273866880976,154.911283523372,34.3229391362466,4.21849990860586,21.7667208809816,87.2324250993554,83.6859238129306,1.92393600883037,1.60847846317652,0.811763233673951,0.92743619091617,0.999396699805493,0.927673711321667,0.936200614461075,0.970749827096259,1.66839476762819,1.09110399000242,0.593523310453663,0.470714980992673,5425.01079750409,7987.00358550719,2494.3051692105,1719.76027003977,5009.94750627044,4796.28245125291,4818.94567615316,4926.41857707774,5013.91747588991,5006.02846577083,4937.6457586145,4952.45602687007
"10",3.96307945396406,38.2746117641253,164.767756287782,528.168878194512,7.10831351728022,69.7011792013184,74.9625735478022,20.330543967206,3.79783184253572,30.5467490529861,76.7129616768196,102.095399535472,1.83512601142648,1.5092083436109,0.700964456382605,0.442415576859757,1.05466955756414,0.984312977674012,0.839943674806381,1.02393707187349,2.1494705138983,0.795657372697901,0.763635656486948,1.05887312419747,5644.9193789386,6826.65524049181,2118.58688339204,4643.2940508054,5056.65060621105,4819.36749146083,4834.59854303599,5083.58719594675,5004.64438735885,4970.26175329547,4891.50174063518,4998.39159082079
