"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"17",77.6388105415183,65.1944247841695,54.3955543852065,63.7941363455454,13.2140480178553,30.5504790291321,44.8074630637969,58.9431649494596,72.9608660309527,56.3233412270617,78.0744004958147,151.412605050001,0.314777784650391,0.548535212892497,0.59544499542166,2.18393756982255,0.936235362329415,0.901661791853185,0.732657963142978,0.986493168726507,0.391308877851517,0.71945900731388,0.512216399216012,0.739014860438644,14820.2990398858,12574.3352418514,13668.1923799294,479.739899219152,14951.2920485983,14345.5736657252,14844.5561855404,15088.8561562619,14828.7326120977,15063.7920169379,14663.7916008697,14598.2211798537
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",37.5897405079641,47.286143429677,36.3289733628973,53.0344832615145,52.4970545025683,167.924872870265,203.092622447632,81.1650784047675,58.1787140149007,42.3805163521463,43.1765654223867,32.9541732885572,0.544854336011236,1.24804724621038,0.789012702633932,1.77491047634162,0.487025446323488,0.251873248884872,0.144491552214421,0.885601636261296,0.30566990503917,0.970062688817594,0.940397193452442,1.51894397699201,14888.5897454453,447.799865106246,13329.0701819294,568.463095034065,14835.5763171786,14555.1933495047,14323.0147144021,14675.7159655976,14869.2619482828,14877.6022537238,14954.4611120491,14986.3180954331
"20",19.8947224518417,54.8885449487539,44.1896472855789,47.5359439480071,117.040532880417,80.2793699743773,66.9569630609976,178.455964243497,47.4281117171259,38.5725181819983,40.7799008265244,51.2845111413784,0.70775766822955,0.576605587071534,0.704841696533557,1.62457854041357,0.144986789532378,0.536336959786228,0.689569605077456,0.493361275399455,0.575727771870548,1.28887112996128,1.07665036190297,1.66890364283124,14839.6995744413,15258.5306004628,13380.0600287458,544.91291203904,14799.8809724592,14880.2905768806,14252.972362939,14260.4127013166,14865.801225188,15597.1629300427,15180.1299435128,14825.9141839254
"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",36.6461821028364,62.6033688003455,51.6928899565034,39.3421341116917,34.1692885546563,21.0649592513102,25.8646259402152,125.344437914561,40.7712061693115,52.3425219185546,52.3262099214036,34.0805099816463,0.449007863990379,0.599907716916755,0.645878935114501,1.63625674001594,0.45137022732897,1.01093632616802,0.854144024162215,0.535904593772589,0.65619885931108,0.706227737663754,0.817292395792297,1.81637193982896,14969.8293738626,12860.1337422383,13982.5006533794,517.396989953862,14875.7521959968,14883.6771601186,15029.390860291,14467.8046065633,14902.0918338775,14786.9031357905,14992.0986682948,15209.921276524
"24",77.4436900014329,64.7919523177184,50.1665510005606,51.6011397222932,60.8023885152044,59.6764463878807,27.9937057224863,73.5985432442332,40.2917264097048,43.8338860427925,47.1401235761469,136.232672723001,0.282460083431313,0.537177058491889,0.621632895743764,2.10270686547515,0.300147291971423,0.703553141266173,1.01377415273749,0.952462218126079,0.938754895222734,0.999623121519805,0.993102070481978,0.853133552789911,14812.1532521617,13856.1744062888,13244.4079205272,494.217549409966,14881.2064907585,13952.8712982862,15595.2548866875,14644.6908907203,15069.1316523983,15153.2403506784,14850.1228751082,14975.6464097013
"25",29.5734147073532,58.359343649144,71.8496805058642,45.1452027580753,58.1384167270823,183.215126101791,104.153772291358,104.735268615036,39.2395707736981,73.0373185866783,67.8010825360457,82.8067100001551,0.585052168528674,0.624467674045319,0.524393868608664,1.54390825249523,0.568122784007923,0.348614858724536,0.530595389076915,0.626158545125857,0.580018649602668,0.508185216238492,0.506802377610437,0.613444167233224,14749.78052511,15512.3780296771,13598.771196166,696.30430242067,14868.5997831489,14547.5975056372,14710.3372463216,14652.0300525464,14950.8860223,14747.7203332224,14899.057012652,14823.1262083316
"26",87.3064296465312,52.3501550103205,27.3708062338383,43.0774867058096,14.003667665228,50.8556682004927,34.4193091278693,123.445613852127,26.1058810766633,34.2537722833228,39.4672569321921,49.848905781163,0.106458053350545,0.661349366935525,1.09414442658744,1.98176388782531,0.970080518703993,0.796201447348307,0.973409513644054,0.641701796370842,0.993265047514213,0.980468552697937,0.994242602393241,1.09040738473341,14791.6983350655,14571.043613942,741.948724062651,527.226482800212,15166.5637884819,14042.9566720081,14595.7342968454,14420.8225220554,14985.1173092192,15107.0508291411,14671.0301280778,15074.7706873386
"27",53.8147714738746,41.3577176947893,46.5727505756058,39.6885043258247,12.5095287704831,67.9938079750173,152.109946259448,174.616600301207,61.1696772651324,52.7737817619083,53.5072309426793,45.6186719427471,0.373442712796763,0.72345560637445,1.10046196233488,2.14781428395212,1.04437620755886,0.464636422769492,0.192920931844571,0.28179399399595,0.361255144023218,0.569095989056892,0.693482681239531,1.00950625220677,14884.837183208,14868.6451689457,504.715785962782,496.31456258693,15131.2308793004,14837.8286653514,14674.2660132295,14672.1532515073,14850.5183730399,14960.1538296492,14840.9524074777,15036.2936685113
"28",40.4525686455279,56.7346714812813,56.7728384725415,51.8572838916639,75.8608942776461,122.813228452343,60.1545387125516,377.862116498906,50.3652591621418,52.6939204503112,55.6337588761,67.2341435901244,0.668426431839726,0.645988341105111,0.660405567948669,1.48857766401838,0.317627165372408,0.522302632780375,0.763861722595031,0.286315891017525,0.264242776478602,0.485838639607298,0.479330763407755,0.924720742878577,15170.3111423686,14189.4289277438,13457.5471277695,603.256690859478,14848.6118718712,14121.8545161388,14586.7989573535,14238.4693646799,14911.9377346449,14894.7314027676,14853.5859339716,14770.1160727619
"29",80.187245578393,49.8036432361426,41.9247326245248,48.6600275792532,21.6392217142353,33.13007897032,27.336329385275,54.1561500945845,40.5350189845858,37.4235980719859,43.404270354356,106.826944878347,0.246578008861781,1.20672333200623,1.06523315278514,1.94409254071251,0.885657627659674,0.958278624156431,0.998746084823475,1.02423906241689,0.520588933557378,1.10019648729056,1.01077770027706,1.11049458565698,14838.8400621614,290.334481404116,423.566825691526,502.819908571537,14746.4044318108,14408.8633231914,14990.9539150195,15876.6903628459,14888.4577855615,15037.2696281529,15206.6905690212,15108.0937694192
"30",49.8259143310542,37.2523514513657,43.1792610493576,49.3832595459886,18.5082339143322,212.435944951352,259.624553563924,286.313063702772,54.02731478602,50.524840523281,50.7286069001928,142.915183004705,0.563521105952035,1.11548076294154,0.744333614062651,2.11972781916539,0.971574610413609,0.250709276981787,0.13076644253218,0.0826804583571921,0.526407845722157,0.978246669183272,1.01408775558386,0.61738426251785,14610.4078798895,537.64540486585,14551.4780036874,486.909444893839,15003.1923461224,14379.2238453815,14243.9508061508,14397.5652672884,14897.3872023525,14712.1563546693,15144.0176668096,14761.9266391009
"31",36.1326792745714,52.1585118768356,40.216922753887,41.7393639283988,18.26109007372,35.2739774297023,104.344763930897,201.613671077506,30.934489319989,38.7641705365099,35.0017721212901,67.2474376080397,0.565734667652786,1.07688512025077,0.768007022446992,1.95543010816721,0.893324452710951,0.905519737943742,0.410040646386469,0.441852541451805,0.654832894769863,1.07536090991812,1.04119175032219,0.65820520322455,14913.9246106256,406.190639532492,13756.1085355201,509.110126561225,15013.9710201318,14485.1331846774,14790.260627337,14390.2316545433,14966.5292616944,14944.6467137315,15020.7480959399,14890.5261736433
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",43.0899215089892,41.258934110393,51.4873159330541,53.4998251666675,95.026388731825,171.039686351748,122.130276432629,148.374984498489,48.7590225887231,45.7002889203728,46.5962226760861,69.1632230868695,0.539130295172997,0.768281205954768,0.688554617098431,1.74273206152353,0.269408101042567,0.290500896137184,0.375601839230528,0.585282166917429,0.404024629934344,0.860160623553694,0.904987705187236,1.15182464814113,14771.2639731219,13837.9808570029,14198.5536729298,512.807462797251,14812.7336281853,14636.277124986,14752.9820393918,14287.650140894,14910.0652196948,14937.4700113794,14742.7869398607,15160.1082911528
"35",42.057768978188,44.8167798601761,55.4028080789412,50.4565684996924,43.0674393915216,249.83139166699,11096395231.5359,102.235799708503,61.5014533789981,47.6633865219052,48.113909231146,51.032445013159,0.560314103755626,1.0923490386303,0.624050370450992,1.96985824463587,0.552760870286989,0.070791292780396,1.00000001447485,0.862565842349439,0.31118347270213,0.860280433628122,0.968809585359015,1.19746690197511,14633.3068772146,409.617154170372,14191.0031343792,562.411573073749,14906.4757188077,13632.5077202004,263.726600532682,13891.6580594773,14881.1714829011,14684.2329298161,14947.6392383576,15149.405369986
"36",87.3051473123848,53.7109806366342,48.9306222011938,45.1317568598612,11.2819172958448,38.2536515197343,28.2244034883698,60.1714554480967,49.6752487902031,38.2672024017223,57.1091327878493,79.7397593802145,0.192716078580522,1.19586745883178,0.707058001323131,1.93310380577703,1.01950357179524,0.874280123997795,0.996605951355755,0.93981410801475,0.494587461074144,1.11922318032072,0.814289181212347,0.997136313959251,14798.7080141231,376.821967306821,13705.1400760286,460.835145324098,15236.4683760182,14724.8454193921,14332.3706182434,14652.9354743428,14892.9105956411,15591.4929565122,14639.6541957515,15065.4287695514
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",57.1052137189321,46.5699601776191,51.2245176303824,58.9492181905949,14.4449734637082,33.8911283692991,48.1676696641051,94.7345205370397,53.189152264925,41.7806199723569,38.418758729952,41.8380261462084,0.421601952051148,0.696437471571539,0.661669676731543,2.04626846120507,0.954808707270428,0.932475149062514,0.734586642081725,0.609133550487565,0.427166540490062,1.03169315649786,1.04620755303782,1.13106630789257,14906.835583297,13428.9993302085,14625.5029030689,469.933196248255,15026.1453878703,14635.9260938544,14697.2599755735,14597.6954835222,14870.0828191831,15063.7122343281,15340.5055178557,15030.8111054952
"39",61.0116717203757,43.8602946898497,39.4165403112408,39.885206377842,11.6088978150218,28.6635911869613,35.4157868545686,241.353237355817,47.4733615678452,55.3690474577923,60.8850298906713,131.304859758095,0.417617498612086,1.65709858759738,0.727187837231291,2.02528285738719,0.974692003615616,0.897485266805787,0.777587709829096,0.189931712853754,0.606133738832108,0.817085134382503,0.798913243701702,0.934688259055248,14800.81193844,283.142319192417,13734.829313791,524.35242159033,14882.4676405919,14666.612936667,14793.6791760114,14505.7283622368,14909.6596110702,14920.8512537432,14793.4274160736,14904.6120755066
"40",49.4514370269675,37.730754850142,54.8091351453133,54.2259238870598,18.4209516136763,37.0146643578742,46.329662596612,33.8510937335574,47.8193336396917,56.8580951333769,58.5125325912566,151.442854672104,0.430316184655424,1.13503382136738,0.570305185934902,2.06189938560098,0.74705424797288,0.820432150531899,0.718874557850322,0.975083565014555,0.370049519990884,0.548753915600246,0.494476846205552,0.455206277629793,14899.0386190771,572.277070087968,14436.9319317093,567.211549882068,14912.5659753461,14776.5612441732,14597.4560420972,15058.2486416695,14895.9054223563,14873.251983088,14849.9748186423,14773.5216343103
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",31.123640876677,56.2305553518755,48.2565039255267,42.3448452431759,35.2281010214514,35.3505363012877,23.0579135499233,196.156973666256,42.8526718653476,44.2674147321777,38.4115910730682,47.0155573760028,0.64710247098948,0.638023548340225,1.45511253626827,2.02242861589217,0.58370854781324,0.776414232793711,1.0190269207408,0.413864067844453,0.332195023454276,0.87646711077416,0.904599135849887,1.39948630104497,14910.5396279435,13262.6515641705,333.441828195212,539.44623050402,14884.8346942471,14650.7264090849,15605.1910136922,14367.4733455089,14931.6176390808,14967.9267087092,14847.395741041,15171.3473516421
"43",18.0256113861234,46.1350017649452,44.6066970325711,54.9554471220976,65.2088078492318,47.6247671857812,69.7391213629468,114.550795588803,43.078038395256,54.1212224098196,56.5550483198697,51.8942749163158,0.791556677532382,0.655551188227856,0.696969751212816,1.84211073397728,0.173941911637364,0.660995961282255,0.458995591294361,0.441840684273756,0.672928583942702,0.877219792745962,1.01450631569996,1.189700758715,15057.9541277365,15283.3685011688,12844.1102797056,512.040897731601,14908.2359212078,14936.484338015,14752.6890990841,14760.1298950175,14918.9112268051,14872.2904352429,14896.6717622061,15135.9687255753
"44",67.1433985367048,45.7133210007866,46.67206699288,43.8008686920074,16.9762663699804,87.4822228268475,37.2623291780212,622.659246087689,38.129008803597,44.6400668915151,40.2475800931958,58.2780819665797,0.192371249125618,0.659140895413794,1.32805129589806,2.01944783027256,0.998215947084751,0.628402450399966,0.933310798586185,0.118185997395989,0.61019119796454,0.90492075270481,0.849698362088414,1.06664548822912,14825.3764590309,13999.4774544619,376.375229117955,510.084172729375,14839.0193053382,14617.8799210829,14975.5652591207,13677.3920636906,14903.556238814,14933.0866325849,14937.5359180333,15041.0748546071
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",22.1635324722872,48.4735717550515,48.8119267984604,51.0239116148719,12.0508390059014,24.9751156380097,51.5895007624303,622.055488522017,49.1743556840088,63.2069727749666,64.4570647181075,124.23564443397,0.688984689029401,0.659140415053421,0.671287805570807,1.81924540505023,0.900859469372238,1.00607706515487,0.734432792380418,0.211456581134694,0.212336476126201,0.52695130851817,0.436201504543047,0.843094474378894,14860.5692550809,13465.6988037845,13572.49028963,546.414082338413,14781.2783234146,14569.8968820465,15156.1302501288,13504.590393939,14914.1022391178,14854.3606276424,14806.7570460722,14888.836959111
"47",39.002344789071,52.7412279506242,34.3476726040128,52.1801362417639,9.02303515058658,66.884127652968,45.3465530645982,510.909808510542,32.2111605280787,40.1335016520863,33.0174272477273,53.9992661924146,0.599519831872088,0.689462105372994,1.3005932073702,1.79380306084818,1.01698815239182,0.60836358238745,0.753321647145994,0.15160241523722,0.928837690162779,1.0047752795959,1.06418116881106,0.846507206374015,14573.2607210055,13517.061725428,512.441566774365,528.502528479396,15073.3546602675,14920.7125809196,14327.3870038434,13448.5213287336,15017.7761398023,15052.3055081559,15025.9525320283,14910.4853322149
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",77.4436899915667,64.7919523177121,50.1665510003441,51.6011397222891,60.8023885081488,59.6764463880276,27.993705722166,73.5985432308963,40.2917264091516,43.8338860423481,47.1401235756595,136.232672722716,0.28246008346893,0.537177058446521,0.621632895750017,2.10270686850209,0.300147292014944,0.703553141261346,1.01377415273783,0.952462218188173,0.938754895215608,0.999623121604654,0.993102070441653,0.85313355277575,14812.1532523795,13856.1744041221,13244.4079150903,494.217549084659,14881.2064907797,13952.8712982428,15595.254886685,14644.6908907754,15069.1316525005,15153.2403493444,14850.1228761626,14975.6464098366
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
